,location,long,lat
28865,New Delhi India,77.2090057,28.6138954
28866,New Delhi India,77.2090057,28.6138954
28867,San Jose CA,-121.890591,37.3361663
28868,San Jose CA,-121.890591,37.3361663
28869,New Delhi,77.2090057,28.6138954
28870,New Delhi,77.2090057,28.6138954
28871,New Delhi,77.2090057,28.6138954
28872,New Delhi,77.2090057,28.6138954
28873,,,
28874,,,
28875,New Delhi,77.2090057,28.6138954
28876,New Delhi,77.2090057,28.6138954
28877,Bhadrak Odisha India,86.5053731,21.0633288
28878,Bhadrak Odisha India,86.5053731,21.0633288
28879,Noida,77.3271074,28.5707841
28880,Noida,77.3271074,28.5707841
28881,Bhopal Madhya Pradesh,77.401989,23.2584857
28882,Bhopal Madhya Pradesh,77.401989,23.2584857
28883,Delhi India,77.1565959,28.6600584
28884,Delhi India,77.1565959,28.6600584
28885,India,78.6677428,22.3511148
28886,India,78.6677428,22.3511148
28887,,,
28888,,,
28889,Bhopal Madhya Pradesh,77.401989,23.2584857
28890,Bhopal Madhya Pradesh,77.401989,23.2584857
28891,India,78.6677428,22.3511148
28892,India,78.6677428,22.3511148
28893,,,
28894,,,
28895,Mumbai India,72.878176,19.0785451
28896,Mumbai India,72.878176,19.0785451
28897,New Delhi,77.2090057,28.6138954
28898,New Delhi,77.2090057,28.6138954
28899,Hindustanbharat mahan,,
28900,Hindustanbharat mahan,,
28901,,,
28902,,,
28903,,,
28904,,,
28905,,,
28906,,,
28907,,,
28908,,,
28909,,,
28910,,,
28911,,,
28912,,,
28913,,,
28914,,,
28915,,,
28916,,,
28917,,,
28918,,,
28919,,,
28920,,,
28921,,,
28922,,,
28923,,,
28924,,,
28925,,,
28926,,,
28927,,,
28928,,,
28929,,,
28930,,,
28931,,,
28932,,,
28933,,,
28934,,,
28935,,,
28936,,,
28937,,,
28938,,,
28939,,,
28940,,,
28941,,,
28942,,,
28943,,,
28944,,,
28945,,,
28946,,,
28947,,,
28948,,,
28949,,,
28950,,,
28951,,,
28952,,,
28953,,,
28954,,,
28955,,,
28956,,,
28957,,,
28958,,,
28959,,,
28960,,,
28961,,,
28962,,,
28963,,,
28964,,,
28965,,,
28966,,,
28967,,,
28968,,,
28969,,,
28970,,,
28971,,,
28972,,,
28973,,,
28974,,,
28975,,,
28976,,,
28977,,,
28978,,,
28979,,,
28980,,,
28981,,,
28982,,,
28983,,,
28984,,,
28985,,,
28986,,,
28987,,,
28988,,,
28989,,,
28990,,,
28991,,,
28992,,,
28993,,,
28994,,,
28995,,,
28996,,,
28997,,,
28998,,,
28999,,,
29000,,,
29001,,,
29002,,,
29003,,,
29004,,,
29005,,,
29006,,,
29007,,,
29008,,,
29009,,,
29010,,,
29011,,,
29012,,,
29013,,,
29014,,,
29015,,,
29016,,,
29017,,,
29018,,,
29019,,,
29020,,,
29021,,,
29022,,,
29023,,,
29024,,,
29025,,,
29026,,,
29027,,,
29028,,,
29029,,,
29030,,,
29031,,,
29032,,,
29033,,,
29034,,,
29035,,,
29036,,,
29037,,,
29038,,,
29039,,,
29040,,,
29041,,,
29042,,,
29043,,,
29044,,,
29045,,,
29046,,,
29047,,,
29048,,,
29049,,,
29050,,,
29051,,,
29052,,,
29053,,,
29054,,,
29055,,,
29056,,,
29057,,,
29058,,,
29059,,,
29060,,,
29061,,,
29062,,,
29063,,,
29064,,,
29065,,,
29066,,,
29067,,,
29068,,,
29069,,,
29070,,,
29071,,,
29072,,,
29073,,,
29074,,,
29075,,,
29076,,,
29077,,,
29078,,,
29079,,,
29080,,,
29081,,,
29082,,,
29083,,,
29084,,,
29085,,,
29086,,,
29087,,,
29088,,,
29089,,,
29090,,,
29091,,,
29092,,,
29093,,,
29094,,,
29095,,,
29096,,,
29097,,,
29098,,,
29099,,,
29100,,,
29101,,,
29102,,,
29103,,,
29104,,,
29105,,,
29106,,,
29107,,,
29108,,,
29109,,,
29110,,,
29111,India,78.6677428,22.3511148
29112,India,78.6677428,22.3511148
29113,Texas USA,-98.5456116,31.2638905
29114,Texas USA,-98.5456116,31.2638905
29115,Berlin,13.3888599,52.5170365
29116,Berlin,13.3888599,52.5170365
29117,Pune Maharashtra,73.8544541,18.521428
29118,Pune Maharashtra,73.8544541,18.521428
29119,Atlanta GA,-84.3902644,33.7489924
29120,Atlanta GA,-84.3902644,33.7489924
29121,Gurgaon India,77.00270014657752,28.42826235
29122,Gurgaon India,77.00270014657752,28.42826235
29123,Virginia USA,-78.4927721,37.1232245
29124,Virginia USA,-78.4927721,37.1232245
29125,,,
29126,,,
29127,San Diego CA,-117.1627728,32.7174202
29128,San Diego CA,-117.1627728,32.7174202
29129,United Kingdom,-3.2765753,54.7023545
29130,United Kingdom,-3.2765753,54.7023545
29131,,,
29132,,,
29133,,,
29134,,,
29135,,,
29136,,,
29137,,,
29138,,,
29139,,,
29140,,,
29141,,,
29142,,,
29143,,,
29144,,,
29145,,,
29146,,,
29147,,,
29148,,,
29149,,,
29150,,,
29151,,,
29152,,,
29153,,,
29154,,,
29155,,,
29156,,,
29157,,,
29158,,,
29159,,,
29160,,,
29161,,,
29162,,,
29163,,,
29164,,,
29165,,,
29166,,,
29167,,,
29168,,,
29169,,,
29170,,,
29171,,,
29172,,,
29173,,,
29174,,,
29175,,,
29176,,,
29177,,,
29178,,,
29179,,,
29180,,,
29181,,,
29182,,,
29183,,,
29184,,,
29185,,,
29186,,,
29187,,,
29188,,,
29189,,,
29190,,,
29191,,,
29192,,,
29193,,,
29194,,,
29195,,,
29196,,,
29197,,,
29198,,,
29199,,,
29200,,,
29201,,,
29202,,,
29203,,,
29204,,,
29205,,,
29206,,,
29207,,,
29208,,,
29209,,,
29210,,,
29211,,,
29212,,,
29213,,,
29214,,,
29215,,,
29216,,,
29217,,,
29218,,,
29219,,,
29220,,,
29221,,,
29222,,,
29223,,,
29224,,,
29225,,,
29226,,,
29227,,,
29228,,,
29229,,,
29230,,,
29231,,,
29232,,,
29233,,,
29234,,,
29235,,,
29236,,,
29237,,,
29238,,,
29239,,,
29240,,,
29241,,,
29242,,,
29243,,,
29244,,,
29245,,,
29246,,,
29247,,,
29248,,,
29249,,,
29250,,,
29251,,,
29252,,,
29253,,,
29254,,,
29255,,,
29256,,,
29257,,,
29258,,,
29259,,,
29260,,,
29261,,,
29262,,,
29263,,,
29264,,,
29265,,,
29266,,,
29267,,,
29268,,,
29269,,,
29270,,,
29271,,,
29272,,,
29273,,,
29274,,,
29275,,,
29276,,,
29277,,,
29278,,,
29279,,,
29280,,,
29281,,,
29282,,,
29283,,,
29284,,,
29285,,,
29286,,,
29287,,,
29288,,,
29289,,,
29290,,,
29291,,,
29292,,,
29293,,,
29294,,,
29295,,,
29296,,,
29297,,,
29298,,,
29299,,,
29300,,,
29301,,,
29302,,,
29303,,,
29304,,,
29305,,,
29306,,,
29307,,,
29308,,,
29309,,,
29310,,,
29311,,,
29312,,,
29313,,,
29314,,,
29315,,,
29316,,,
29317,,,
29318,,,
29319,,,
29320,,,
29321,,,
29322,,,
29323,,,
29324,,,
29325,,,
29326,,,
29327,khrchy pkhstn,,
29328,khrchy pkhstn,,
29329,,,
29330,India,78.6677428,22.3511148
29331,India,78.6677428,22.3511148
29332,,,
29333,,,
29334,Bengaluru India,77.590082,12.9767936
29335,Bengaluru India,77.590082,12.9767936
29336,Texas USA,-98.5456116,31.2638905
29337,Texas USA,-98.5456116,31.2638905
29338,,,
29339,,,
29340,Owerri Nigeria,7.0341973,5.489736
29341,Owerri Nigeria,7.0341973,5.489736
29342,,,
29343,,,
29344,United States,-100.445882,39.7837304
29345,United States,-100.445882,39.7837304
29346,,,
29347,,,
29348,New Delhi,77.2090057,28.6138954
29349,New Delhi,77.2090057,28.6138954
29350,India,78.6677428,22.3511148
29351,India,78.6677428,22.3511148
29352,,,
29353,,,
29354,United States,-100.445882,39.7837304
29355,United States,-100.445882,39.7837304
29356,Global,-79.34914879325001,43.7283874
29357,Global,-79.34914879325001,43.7283874
29358,Home is SF,,
29359,Home is SF,,
29360,Mombasa Kenya,39.667169,-4.05052
29361,Mombasa Kenya,39.667169,-4.05052
29362,Jabalpur India,79.9497702,23.1608938
29363,Jabalpur India,79.9497702,23.1608938
29364,,,
29365,,,
29366,London UK,-0.12765,51.5073359
29367,London UK,-0.12765,51.5073359
29368,India,78.6677428,22.3511148
29369,India,78.6677428,22.3511148
29370,India,78.6677428,22.3511148
29371,India,78.6677428,22.3511148
29372,Virginia Beach VA,-75.9774183,36.8529841
29373,Virginia Beach VA,-75.9774183,36.8529841
29374,US Europe and the Caribbean,,
29375,US Europe and the Caribbean,,
29376,West Palm Beach FL,-80.0532942,26.715364
29377,West Palm Beach FL,-80.0532942,26.715364
29378,Mumbai,72.878176,19.0785451
29379,Mumbai,72.878176,19.0785451
29380,South East Asia,174.7207047,-36.8624515
29381,South East Asia,174.7207047,-36.8624515
29382,India,78.6677428,22.3511148
29383,India,78.6677428,22.3511148
29384,New York City,-74.0060152,40.7127281
29385,New York City,-74.0060152,40.7127281
29386,Pune India,73.8544541,18.521428
29387,Pune India,73.8544541,18.521428
29388,Burlington MA,-79.4377991,36.0956918
29389,Burlington MA,-79.4377991,36.0956918
29390,New York NY,-74.0060152,40.7127281
29391,New York NY,-74.0060152,40.7127281
29392,,,
29393,,,
29394,,,
29395,London,-0.12765,51.5073359
29396,London,-0.12765,51.5073359
29397,,,
29398,India,78.6677428,22.3511148
29399,India,78.6677428,22.3511148
29400,Greater Nashville Area,,
29401,Greater Nashville Area,,
29402,London UK,-0.12765,51.5073359
29403,London UK,-0.12765,51.5073359
29404,Madrid Spain,-3.7035825,40.4167047
29405,Madrid Spain,-3.7035825,40.4167047
29406,,,
29407,,,
29408,India,78.6677428,22.3511148
29409,India,78.6677428,22.3511148
29410,Sarasota,-82.5308545,27.3365805
29411,Sarasota,-82.5308545,27.3365805
29412,United States,-100.445882,39.7837304
29413,India,78.6677428,22.3511148
29414,India,78.6677428,22.3511148
29415,,,
29416,,,
29417,LA Atlanta,-75.6779851,38.708725
29418,LA Atlanta,-75.6779851,38.708725
29419,,,
29420,,,
29421,Dayton OH,-84.1916069,39.7589478
29422,Dayton OH,-84.1916069,39.7589478
29423,,,
29424,,,
29425,Boca Raton FL,-80.0830984,26.3586885
29426,Boca Raton FL,-80.0830984,26.3586885
29427,1K followers,-84.001722,39.503291
29428,1K followers,-84.001722,39.503291
29429,North America,-109.0,51.0000002
29430,North America,-109.0,51.0000002
29431,India,78.6677428,22.3511148
29432,India,78.6677428,22.3511148
29433,Your basement,,
29434,Your basement,,
29435,San Jose CA,-121.890591,37.3361663
29436,San Jose CA,-121.890591,37.3361663
29437,India,78.6677428,22.3511148
29438,India,78.6677428,22.3511148
29439,,,
29440,,,
29441,,,
29442,,,
29443,,,
29444,,,
29445,Hyderabad India,78.46106473453146,17.38878595
29446,Hyderabad India,78.46106473453146,17.38878595
29447,Charlotte NC,-80.8430827,35.2272086
29448,Charlotte NC,-80.8430827,35.2272086
29449,Charlotte NC,-80.8430827,35.2272086
29450,Cleveland OH,-81.6936772,41.4996574
29451,Charlotte NC,-80.8430827,35.2272086
29452,Maringa Parana Brasil,-51.9382078,-23.425269
29453,Maringa Parana Brasil,-51.9382078,-23.425269
29454,Charlotte NC,-80.8430827,35.2272086
29455,Cincinnati OH,-84.5124602,39.1014537
29456,Cincinnati OH,-84.5124602,39.1014537
29457,Chicago IL Denver CO,,
29458,Chicago IL Denver CO,,
29459,,,
29460,,,
29461,New Delhi,77.2090057,28.6138954
29462,New Delhi,77.2090057,28.6138954
29463,,,
29464,,,
29465,Atlanta GA,-84.3902644,33.7489924
29466,Atlanta GA,-84.3902644,33.7489924
29467,357915deg N 787811deg W,,
29468,357915deg N 787811deg W,,
29469,,,
29470,,,
29471,India,78.6677428,22.3511148
29472,India,78.6677428,22.3511148
29473,,,
29474,,,
29475,Cool country devoid of soul,,
29476,Cool country devoid of soul,,
29477,Dallas Texas,-46.5101346,-23.6475942
29478,Dallas Texas,-46.5101346,-23.6475942
29479,,,
29480,,,
29481,New Delhi,77.2090057,28.6138954
29482,New Delhi,77.2090057,28.6138954
29483,San Jose CA,-121.890591,37.3361663
29484,San Jose CA,-121.890591,37.3361663
29485,Chicago IL,-87.6244212,41.8755616
29486,Chicago IL,-87.6244212,41.8755616
29487,Toronto ON,-79.3839347,43.6534817
29488,Toronto ON,-79.3839347,43.6534817
29489,Toronto ON,-79.3839347,43.6534817
29490,Toronto ON,-79.3839347,43.6534817
29491,Cleveland OH,-81.6936772,41.4996574
29492,Cleveland OH,-81.6936772,41.4996574
29493,Luxembourg,6.1296751,49.8158683
29494,Luxembourg,6.1296751,49.8158683
29495,Astoria Queens,-73.9302673,40.7720145
29496,Astoria Queens,-73.9302673,40.7720145
29497,Northern Virginia,131.017405,-12.548285
29498,Northern Virginia,131.017405,-12.548285
29499,Bay Area USA,-122.3558473,37.7884969
29500,Bay Area USA,-122.3558473,37.7884969
29501,United States,-100.445882,39.7837304
29502,United States,-100.445882,39.7837304
29503,Bay Area USA,-122.3558473,37.7884969
29504,Bay Area USA,-122.3558473,37.7884969
29505,Pune India,73.8544541,18.521428
29506,Pune India,73.8544541,18.521428
29507,Sunnyvale CA,-122.036349,37.3688301
29508,Sunnyvale CA,-122.036349,37.3688301
29509,Toronto Ontario,-79.3839347,43.6534817
29510,Toronto Ontario,-79.3839347,43.6534817
29511,US Europe and the Caribbean,,
29512,US Europe and the Caribbean,,
29513,Charlotte NC,-80.8430827,35.2272086
29514,Charlotte NC,-80.8430827,35.2272086
29515,,,
29516,,,
29517,Ajax Ontario Canada,-79.0208814,43.8505287
29518,New York USA,-74.0060152,40.7127281
29519,Culver City CA,-118.396466,34.0211224
29520,,,
29521,,,
29522,Georgia,-83.1137366,32.3293809
29523,MakesHisStandInTheAuditorium,,
29524,Earth,-102.4107493,34.2331373
29525,Chicago IL,-87.6244212,41.8755616
29526,San Diego CA,-117.1627728,32.7174202
29527,,,
29528,Washington DC,-77.0365427,38.8950368
29529,London UK,-0.12765,51.5073359
29530,United States,-100.445882,39.7837304
29531,Arizona,-111.763275,34.395342
29532,Brooklyn NY,-73.9497211,40.6526006
29533,San Francisco CA,-122.419906,37.7790262
29534,Midtown Detroit,-83.0608436,42.3516839
29535,,,
29536,,,
29537,Atlanta GA,-84.3902644,33.7489924
29538,Atlanta GA,-84.3902644,33.7489924
29539,Northern Illinois USA,-88.0662396,41.8137876
29540,Los Angeles CA,-118.242766,34.0536909
29541,USA,-100.445882,39.7837304
29542,Earth,-102.4107493,34.2331373
29543,,,
29544,,,
29545,vddodraa bhaart,,
29546,Kolkata| Gdansk| Austin|,,
29547,London England,-0.12765,51.5073359
29548,London England,-0.12765,51.5073359
29549,Melbourne Beach FL USA,-80.5603303,28.0683496
29550,Melbourne Beach FL USA,-80.5603303,28.0683496
29551,,,
29552,,,
29553,Singapore,103.8194992,1.357107
29554,Singapore,103.8194992,1.357107
29555,,,
29556,,,
29557,DFW Texas,-97.0465220537124,32.89651945
29558,DFW Texas,-97.0465220537124,32.89651945
29559,Newport Beach California USA,-117.9294401,33.6170092
29560,Newport Beach California USA,-117.9294401,33.6170092
29561,,,
29562,India,78.6677428,22.3511148
29563,India,78.6677428,22.3511148
29564,India,78.6677428,22.3511148
29565,India,78.6677428,22.3511148
29566,India,78.6677428,22.3511148
29567,India,78.6677428,22.3511148
29568,,,
29569,,,
29570,India,78.6677428,22.3511148
29571,India,78.6677428,22.3511148
29572,Aurora IL,-88.3147539,41.7571701
29573,Aurora IL,-88.3147539,41.7571701
29574,New Delhi,77.2090057,28.6138954
29575,New Delhi,77.2090057,28.6138954
29576,Austin TX,-97.7436995,30.2711286
29577,Austin TX,-97.7436995,30.2711286
29578,New Delhi,77.2090057,28.6138954
29579,New Delhi,77.2090057,28.6138954
29580,utopia,-84.0571529,38.7761815
29581,utopia,-84.0571529,38.7761815
29582,New Delhi,77.2090057,28.6138954
29583,New Delhi,77.2090057,28.6138954
29584,Singapore,103.8194992,1.357107
29585,Singapore,103.8194992,1.357107
29586,Union of India,92.740157585301,11.66443845
29587,Union of India,92.740157585301,11.66443845
29588,Mumbai,72.878176,19.0785451
29589,Mumbai,72.878176,19.0785451
29590,Gurgaon India,77.00270014657752,28.42826235
29591,Gurgaon India,77.00270014657752,28.42826235
29592,Uttaranchal India,79.089691,30.0417376
29593,Uttaranchal India,79.089691,30.0417376
29594,,,
29595,,,
29596,Bengaluru India,77.590082,12.9767936
29597,Bengaluru India,77.590082,12.9767936
29598,New Delhi,77.2090057,28.6138954
29599,New Delhi,77.2090057,28.6138954
29600,,,
29601,,,
29602,New Delhi India,77.2090057,28.6138954
29603,New Delhi India,77.2090057,28.6138954
29604,,,
29605,,,
29606,Gurugram India,77.0299194,28.4646148
29607,Gurugram India,77.0299194,28.4646148
29608,New York,-74.0060152,40.7127281
29609,New York,-74.0060152,40.7127281
29610,Dhaka Bangladesh,90.389015,23.7644025
29611,Dhaka Bangladesh,90.389015,23.7644025
29612,,,
29613,,,
29614,India,78.6677428,22.3511148
29615,India,78.6677428,22.3511148
29616,London UK,-0.12765,51.5073359
29617,London UK,-0.12765,51.5073359
29618,Toronto Ontario,-79.3839347,43.6534817
29619,Toronto Ontario,-79.3839347,43.6534817
29620,Tivat,18.6988104,42.4303762
29621,Tivat,18.6988104,42.4303762
29622,Tivat,18.6988104,42.4303762
29623,Tivat,18.6988104,42.4303762
29624,Tivat,18.6988104,42.4303762
29625,Tivat,18.6988104,42.4303762
29626,,,
29627,,,
29628,Pune Maharashtra India,73.8544541,18.521428
29629,Pune Maharashtra India,73.8544541,18.521428
29630,,,
29631,,,
29632,,,
29633,,,
29634,,,
29635,,,
29636,,,
29637,,,
29638,,,
29639,,,
29640,,,
29641,,,
29642,,,
29643,,,
29644,,,
29645,,,
29646,,,
29647,,,
29648,,,
29649,,,
29650,,,
29651,,,
29652,,,
29653,,,
29654,,,
29655,,,
29656,,,
29657,,,
29658,,,
29659,,,
29660,,,
29661,,,
29662,,,
29663,,,
29664,,,
29665,,,
29666,,,
29667,,,
29668,,,
29669,,,
29670,,,
29671,,,
29672,,,
29673,,,
29674,,,
29675,,,
29676,,,
29677,,,
29678,,,
29679,,,
29680,Right here,,
29681,Right here,,
29682,Georgia USA,-83.1137366,32.3293809
29683,Georgia USA,-83.1137366,32.3293809
29684,,,
29685,,,
29686,,,
29687,,,
29688,,,
29689,,,
29690,,,
29691,,,
29692,,,
29693,,,
29694,,,
29695,,,
29696,,,
29697,,,
29698,,,
29699,,,
29700,,,
29701,,,
29702,,,
29703,,,
29704,,,
29705,,,
29706,,,
29707,,,
29708,,,
29709,,,
29710,,,
29711,,,
29712,,,
29713,,,
29714,,,
29715,,,
29716,,,
29717,,,
29718,,,
29719,,,
29720,,,
29721,,,
29722,,,
29723,,,
29724,,,
29725,,,
29726,,,
29727,,,
29728,,,
29729,,,
29730,,,
29731,,,
29732,,,
29733,,,
29734,,,
29735,,,
29736,,,
29737,,,
29738,,,
29739,,,
29740,,,
29741,,,
29742,,,
29743,,,
29744,,,
29745,,,
29746,,,
29747,,,
29748,,,
29749,,,
29750,,,
29751,,,
29752,,,
29753,,,
29754,,,
29755,,,
29756,,,
29757,,,
29758,,,
29759,,,
29760,,,
29761,,,
29762,,,
29763,,,
29764,,,
29765,,,
29766,,,
29767,,,
29768,,,
29769,,,
29770,,,
29771,,,
29772,,,
29773,,,
29774,,,
29775,,,
29776,,,
29777,,,
29778,,,
29779,,,
29780,,,
29781,,,
29782,,,
29783,,,
29784,,,
29785,,,
29786,,,
29787,,,
29788,,,
29789,,,
29790,New Delhi,77.2090057,28.6138954
29791,New Delhi,77.2090057,28.6138954
29792,,,
29793,,,
29794,Santa Clara CA,-121.6846349,37.2333253
29795,Santa Clara CA,-121.6846349,37.2333253
29796,India,78.6677428,22.3511148
29797,India,78.6677428,22.3511148
29798,All Over the World,5.8641598,51.8448838
29799,All Over the World,5.8641598,51.8448838
29800,,,
29801,,,
29802,US,-100.445882,39.7837304
29803,Boston MA,-71.060511,42.3554334
29804,,,
29805,New York NY,-74.0060152,40.7127281
29806,Belvedere SC,-81.9420193621026,33.5383505
29807,,,
29808,Metro Washington DC,-77.0286189,38.8983395
29809,,,
29810,India,78.6677428,22.3511148
29811,Chicago IL,-87.6244212,41.8755616
29812,Charlotte NC,-80.8430827,35.2272086
29813,Charlotte NC,-80.8430827,35.2272086
29814,Los Angeles CA,-118.242766,34.0536909
29815,1K followers,-84.001722,39.503291
29816,1K followers,-84.001722,39.503291
29817,Noida India,77.3271074,28.5707841
29818,Noida India,77.3271074,28.5707841
29819,India,78.6677428,22.3511148
29820,India,78.6677428,22.3511148
29821,Charlotte NC,-80.8430827,35.2272086
29822,Charlotte NC,-80.8430827,35.2272086
29823,India,78.6677428,22.3511148
29824,India,78.6677428,22.3511148
29825,,,
29826,,,
29827,,,
29828,,,
29829,,,
29830,,,
29831,New delhi,77.2090057,28.6138954
29832,New delhi,77.2090057,28.6138954
29833,Austin TX,-97.7436995,30.2711286
29834,Austin TX,-97.7436995,30.2711286
29835,India,78.6677428,22.3511148
29836,India,78.6677428,22.3511148
29837,India,78.6677428,22.3511148
29838,India,78.6677428,22.3511148
29839,,,
29840,,,
29841,,,
29842,,,
29843,New Delhi India,77.2090057,28.6138954
29844,New Delhi India,77.2090057,28.6138954
29845,Singapore,103.8194992,1.357107
29846,Singapore,103.8194992,1.357107
29847,Bengaluru India,77.590082,12.9767936
29848,Bengaluru India,77.590082,12.9767936
29849,Israel,34.8594762,30.8124247
29850,Israel,34.8594762,30.8124247
29851,,,
29852,,,
29853,,,
29854,,,
29855,,,
29856,,,
29857,,,
29858,,,
29859,,,
29860,,,
29861,,,
29862,,,
29863,,,
29864,,,
29865,,,
29866,,,
29867,,,
29868,,,
29869,,,
29870,,,
29871,,,
29872,,,
29873,,,
29874,,,
29875,,,
29876,,,
29877,,,
29878,,,
29879,,,
29880,,,
29881,,,
29882,,,
29883,,,
29884,,,
29885,,,
29886,,,
29887,,,
29888,,,
29889,,,
29890,,,
29891,,,
29892,,,
29893,,,
29894,,,
29895,,,
29896,,,
29897,,,
29898,,,
29899,,,
29900,,,
29901,,,
29902,,,
29903,,,
29904,,,
29905,,,
29906,,,
29907,,,
29908,,,
29909,,,
29910,,,
29911,,,
29912,,,
29913,,,
29914,,,
29915,,,
29916,,,
29917,,,
29918,,,
29919,,,
29920,,,
29921,,,
29922,,,
29923,,,
29924,,,
29925,,,
29926,,,
29927,,,
29928,,,
29929,,,
29930,,,
29931,,,
29932,,,
29933,,,
29934,,,
29935,,,
29936,,,
29937,,,
29938,,,
29939,,,
29940,,,
29941,,,
29942,,,
29943,,,
29944,,,
29945,,,
29946,,,
29947,,,
29948,,,
29949,,,
29950,,,
29951,,,
29952,,,
29953,,,
29954,,,
29955,,,
29956,,,
29957,,,
29958,,,
29959,,,
29960,,,
29961,,,
29962,,,
29963,,,
29964,,,
29965,,,
29966,,,
29967,,,
29968,,,
29969,,,
29970,,,
29971,,,
29972,,,
29973,,,
29974,,,
29975,,,
29976,,,
29977,,,
29978,,,
29979,,,
29980,,,
29981,,,
29982,,,
29983,,,
29984,,,
29985,,,
29986,,,
29987,,,
29988,,,
29989,,,
29990,,,
29991,,,
29992,,,
29993,,,
29994,,,
29995,,,
29996,,,
29997,,,
29998,,,
29999,,,
30000,,,
30001,,,
30002,,,
30003,,,
30004,,,
30005,,,
30006,,,
30007,,,
30008,,,
30009,,,
30010,,,
30011,,,
30012,,,
30013,,,
30014,,,
30015,,,
30016,,,
30017,,,
30018,,,
30019,,,
30020,,,
30021,,,
30022,,,
30023,,,
30024,,,
30025,,,
30026,,,
30027,,,
30028,,,
30029,,,
30030,,,
30031,,,
30032,,,
30033,,,
30034,,,
30035,,,
30036,,,
30037,,,
30038,,,
30039,,,
30040,,,
30041,,,
30042,,,
30043,,,
30044,,,
30045,,,
30046,,,
30047,,,
30048,,,
30049,,,
30050,,,
30051,,,
30052,,,
30053,,,
30054,,,
30055,,,
30056,,,
30057,,,
30058,,,
